zcta,cbsa_name,county_name,state_name,Apply Poverty ,Concentrated wealth per square mile,population_per_square_mile,income_per_capita,Median age - V1 x income per capita x V2 (income per capita*(median age-V1)*V2),Home equity per capita (housing units*%owner-occupied*median value)*V3,poverty_rate,pop_total,pop_total,area_land_sq_miles,median_age,median_age_male,median_age_female,pop_total_18_64,pop_pct_18_64,race_pct_nh_white,race_pct_nh_black,race_pct_nh_amerind_alaskan,race_pct_nh_asian,race_pct_nh_nhpi,race_pct_nh_other,race_pct_nh_two_plus,race_pct_hispanic,income_per_capita,income_median_hh,mean_travel_time_to_work,housing_units,hu_pct_occupied,occupied_hu_pct_owner_occupied,ZILLOW Typical Home Values,educ_pct_hs_grad,educ_pct_bachelors,educ_pct_postgrad,veteran_pct
26591,Fairmont,Marion County,West Virginia,6571637.863,7169059.508,159,23523,28933.29,16157.69212,0.041666668,1924,1924,12.10131531,37.3,37.8,33.8,977,0.507796258,0.975571726,0,0,0,0,0,0.024428274,0,23523,75179,25.5,656,0.9115854,0.8896321,116869.92,0.5223488,0.086766,0.03593339,0.046202037
87535,Santa Fe,Santa Fe County,New Mexico,5500935.334,7165692.058,30,45372,142921.8,93250.57255,0.116161615,1584,1584,52.2066864,56.5,59.4,56.1,1005,0.634469697,0.580808081,0,0.012626263,0,0,0,0.005681818,0.400883838,45372,45951,31.6,1049,0.87511915,0.791939,406351.88,0.22230165,0.1901358,0.28377414,0.111850865
56096,Minneapolis-St. Paul-Bloomington,Le Sueur County,Minnesota,6131867.138,7165094.551,50,38076,89478.6,53576.37068,0.07210145,2788,2788,55.66392117,48.5,48.4,48.6,1683,0.603658537,0.912482066,0.007890961,0.019368723,0.00286944,0,0.0017934,0.020086083,0.035509326,38076,81823,26.9,1591,0.78504086,0.79743797,299941.6,0.3358815,0.15384616,0.048733875,0.06686799
98266,Bellingham,Whatcom County,Washington,3979543.804,7163900.395,79,23449,39159.83,51762.98466,0.2222502,3983,3983,50.55145254,41.7,41.7,41.6,2703,0.678634195,0.865177002,0,0.028370575,0.034145117,0,0,0.038162189,0.034145117,23449,50980,45,1786,0.8544233,0.71035385,380391.09,0.41328153,0.072765805,0.0374426,0.09295946
62881,Centralia,Marion County,Illinois,4903985.32,7163132.206,111,32815,46925.45,17715.04663,0.15769267,10995,10995,99.21948109,39.3,37.4,42.2,6471,0.588540246,0.949886312,0.022828558,9.10E-05,0.004729422,0,0,0.019554343,0.002910414,32815,64688,14.3,4891,0.91842157,0.7070347,122655.51,0.38738856,0.12165705,0.050734136,0.068308935
62881,Centralia,Marion County,Illinois,4903985.32,7163132.206,111,32815,46925.45,17715.04663,0.15769267,10995,10995,99.21948109,39.3,37.4,42.2,6471,0.588540246,0.949886312,0.022828558,9.10E-05,0.004729422,0,0,0.019554343,0.002910414,32815,64688,14.3,4891,0.91842157,0.7070347,122655.51,0.38738856,0.12165705,0.050734136,0.068308935
45644,Chillicothe,Ross County,Ohio,3780899.834,7161394.636,74,31004,65728.48,30715.77402,0.2360221,4525,4525,60.9392823,46.2,48.3,43,2679,0.592044199,0.982099448,0.000883978,0,0.000662983,0,0,0.016353591,0,31004,58913,28.2,1982,0.93340063,0.61621624,243840.12,0.4525862,0.08589902,0.030172413,0.07218001
46554,South Bend-Mishawaka,St. Joseph County,Indiana,6209547.359,7152680.662,60,34886,75702.62,43549.59029,0.06592866,4077,4077,67.97329342,46.7,43.3,50,2629,0.64483689,0.972774099,0.002698062,0,0.000735835,0,0.001962227,0.011037528,0.010792249,34886,72974,26.1,1742,0.9523536,0.90235084,237209.99,0.40249097,0.21107833,0.07079646,0.08241266
50236,Ames,Story County,Iowa,7063153.66,7152304.196,52,47880,94323.6,43183.77311,0.006232295,1768,1768,33.9908691,44.7,44.5,45.3,1038,0.587104072,0.953054299,0,0,0.001696833,0,0.003959276,0.035633484,0.005656109,47880,84234,24.2,809,0.96786153,0.8518519,228932.26,0.22110163,0.2428239,0.07370054,0.09049774
30516,,Hart County,Georgia,4005377.644,7148659.035,98,25807,44646.11,28581.68265,0.21985112,2017,2017,20.66128166,42.3,42.7,40.4,1178,0.584035697,0.808130887,0.05106594,0.004957858,0,0,0,0,0.135845315,25807,72593,21.2,856,0.85280377,0.67671233,233397.78,0.2774524,0.09297218,0.035871156,0.08866995
30204,Atlanta-Sandy Springs-Alpharetta,Lamar County,Georgia,5240233.046,7147368.927,106,30878,33965.8,33225.83152,0.13341524,13329,13329,125.3044674,36,30.8,40,8287,0.621727061,0.571085603,0.34406182,0,0.006977268,0,0,0.038112387,0.039762923,30878,58867,28,5639,0.9099131,0.73104656,236132.83,0.3209763,0.08933917,0.10246374,0.070847206
26571,Fairmont,Marion County,West Virginia,4727042.473,7145977.622,90,31089,60623.55,18960.23037,0.16925152,1483,1483,16.5159692,44.5,51.7,37.6,966,0.651382333,0.98853675,0,0,0,0,0,0.003371544,0.008091706,31089,60595,31.9,693,0.85714287,0.87205386,108563.79,0.6039783,0.06962025,0.004520796,0.07854251
28675,North Wilkesboro,Alleghany County,North Carolina,4191350.89,7145801.061,61,28148,74873.68,41530.75572,0.20672631,6591,6591,107.366778,51.6,53.2,51.2,3827,0.580640267,0.8472159,0.027006524,0.004855105,0.005006827,0,0,0.017448035,0.098467607,28148,40221,25,3827,0.7703162,0.76865673,241596.82,0.2833205,0.14714946,0.076271184,0.09324588
5764,Rutland,Rutland County,Vermont,5827408.085,7140626.755,69,37859,66253.25,36783.66566,0.09195402,3079,3079,44.428966,42.5,39.6,45.6,1986,0.645014615,0.928873011,0.010392985,0,0.00422215,0,0,0.031503735,0.02500812,37859,65234,27,1441,0.7918112,0.77037686,257694.91,0.35282928,0.19400856,0.16024727,0.052691005
97739,Bend,Deschutes County,Oregon,5174175.984,7139892.288,44,29747,89835.94,71617.58105,0.13765728,13490,13490,305.047739,55.2,55.4,55.1,7871,0.583469236,0.922312824,7.41E-05,0.007931801,7.41E-05,0.005411416,0,0.010822832,0.053372869,29747,56318,31.2,6720,0.8394345,0.80056727,427865.9,0.3403365,0.104157396,0.051544555,0.16299105
5764,Rutland,Rutland County,Vermont,5827408.085,7140626.755,69,37859,66253.25,36783.66566,0.09195402,3079,3079,44.428966,42.5,39.6,45.6,1986,0.645014615,0.928873011,0.010392985,0,0.00422215,0,0,0.031503735,0.02500812,37859,65234,27,1441,0.7918112,0.77037686,257694.91,0.35282928,0.19400856,0.16024727,0.052691005
97739,Bend,Deschutes County,Oregon,5174175.984,7139892.288,44,29747,89835.94,71617.58105,0.13765728,13490,13490,305.047739,55.2,55.4,55.1,7871,0.583469236,0.922312824,7.41E-05,0.007931801,7.41E-05,0.005411416,0,0.010822832,0.053372869,29747,56318,31.2,6720,0.8394345,0.80056727,427865.9,0.3403365,0.104157396,0.051544555,0.16299105
64076,Kansas City,Lafayette County,Missouri,6404957.213,7138126.141,73,34857,59605.47,38229.27813,0.05135584,9071,9071,124.3266066,42.1,39.4,44.3,5070,0.558924044,0.94829677,0.007606659,0.003968691,0,0,0,0.029654944,0.010472936,34857,83591,31.4,3787,0.89675206,0.8018257,254702.73,0.47455162,0.1446114,0.077072226,0.10195794
43019,Mount Vernon,Knox County,Ohio,5772583.074,7135002.179,90,29639,41494.6,37711.16968,0.09547433,9905,9905,109.9555584,39,34.6,40.5,5629,0.568298839,0.974861181,0.000908632,0.000504796,0,0,0,0.017566885,0.006158506,29639,73340,29.8,3605,0.95367545,0.8487493,256017.22,0.33917397,0.12515645,0.04505632,0.08025113
97417,Roseburg,Douglas County,Oregon,4085807.739,7134191.338,84,22935,45181.95,39313.57418,0.21364605,2415,2415,28.60263781,44.7,42.3,47,1063,0.440165631,0.75942029,0.000414079,0.027329193,0.04679089,0,0.003312629,0.079917184,0.082815735,22935,42442,18.6,1192,0.9068792,0.6604995,265944.78,0.3952435,0.081540205,0.014722537,0.13813025
12066,Albany-Schenectady-Troy,Montgomery County,New York,6495409.007,7133281.474,56,41927,79661.3,47641.85489,0.044711012,1834,1834,32.730236,44,47.5,39.5,1193,0.650490731,0.923118866,0.00436205,0,0.002181025,0,0,0.05997819,0.010359869,41927,79423,32.5,868,0.89400923,0.88917524,253261.34,0.4148629,0.14935064,0.054834057,0.07364074
55074,Minneapolis-St. Paul-Bloomington,Chisago County,Minnesota,6380749.114,7127985.531,64,43110,53456.4,57206.42421,0.05241568,2210,2210,34.31051318,37.4,39,37.1,1425,0.64479638,0.859276018,0,0.007239819,0.013122172,0,0,0.070588235,0.049773756,43110,105500,37.5,856,0.9626168,0.91019416,337136.54,0.32251656,0.16490066,0.06291391,0.060283687
45311,,Preble County,Ohio,5363957.608,7125186.596,71,31924,67998.12,32036.03657,0.12359178,6056,6056,85.02329644,46.3,46.6,45.6,3886,0.641677675,0.96003963,0.003467635,0,0,0,0,0.023117569,0.013375165,31924,64705,26.9,2705,0.85545284,0.82713914,202727.53,0.55355024,0.07741629,0.045119923,0.05474233
47165,Louisville/Jefferson County,Washington County,Indiana,5817488.572,7122824.167,86,30878,46934.56,35635.06921,0.09163048,6808,6808,78.92010564,40.2,40.3,40.2,4100,0.602232667,0.960340776,0.005581669,0,0.002056404,0,0,0.011016451,0.0210047,30878,69476,40.2,2993,0.87437356,0.8574704,216224.19,0.32517037,0.14203578,0.017674617,0.0646992
48871,Alma,Gratiot County,Michigan,5975286.129,7121859.671,76,36612,53819.64,39306.36195,0.08049678,2232,2232,29.18580904,39.7,41.4,39.1,1225,0.548835125,0.983870968,0,0,0,0,0,0.005376344,0.010752688,36612,73313,33.7,923,0.9089924,0.8140644,256901.31,0.3492823,0.18796992,0.032125767,0.042136498
60511,Chicago-Naperville-Elgin,Kane County,Illinois,6407387.832,7121122.154,59,45896,61959.6,59416.43028,0.050113894,1756,1756,29.93015771,38.5,40.7,37.5,986,0.561503417,0.906605923,0,0.001138952,0.012528474,0,0,0.029612756,0.050113895,45896,113065,28.3,661,0.9500756,0.906051,366731.99,0.31618258,0.18755187,0.0813278,0.04255319
66712,Pittsburg,Crawford County,Kansas,5631073.2,7120355.508,75,33177,80951.88,14527.93532,0.10457921,1661,1661,22.27304143,49.4,47.9,49.7,1011,0.608669476,0.919325707,0.009030704,0.00602047,0,0,0,0.023479831,0.042143287,33177,44938,18.5,904,0.86615044,0.596424,103344.33,0.33463034,0.1463035,0.079377435,0.087646656
14489,Rochester,Wayne County,New York,4823355.76,7120191.782,101,28716,49678.68,20621.63443,0.16129032,7054,7054,69.64677823,42.3,44.4,41.5,4343,0.615679047,0.843067763,0.053019563,0.000567054,0,0,0.002126453,0.039552027,0.061667139,28716,62693,18.6,3305,0.83055973,0.75519127,140342.51,0.35535857,0.10132957,0.047743756,0.070316695
44625,Salem,Columbiana County,Ohio,6856824.856,7117123.913,54,33544,98619.36,33193.45893,0.018286815,1039,1039,19.24281782,54.4,38.8,57.3,643,0.618864293,0.964388835,0,0,0,0,0,0.035611165,0,33544,71891,23.9,442,0.9705882,0.8321678,193210.12,0.48270893,0.056195967,0.0129683,0.08720272
63349,St. Louis,Lincoln County,Missouri,5320957.835,7116967.404,57,30794,83759.68,40279.94179,0.12617801,1910,1910,33.28885243,52.2,51.2,52.6,1242,0.65026178,0.932984293,0.045026178,0,0.003664921,0,0,0.013089005,0.005235602,30794,66579,33.3,722,0.9445983,0.82111436,274766.76,0.6327526,0.057142857,0.009756098,0.054716982
16061,Pittsburgh,Butler County,Pennsylvania,5637443.311,7115858.206,63,34784,71307.2,41111.87661,0.1038817,2705,2705,42.73463487,45.5,44.1,47.6,1749,0.646580407,0.974121996,0.002957486,0,0,0,0.001478743,0.013678373,0.007763401,34784,72585,32,1076,0.92286247,0.8882175,252171.49,0.50208336,0.15208334,0.019791666,0.07281773
64772,,Vernon County,Missouri,4822337.457,7114210.34,100,29134,50401.82,20411.42083,0.16107711,12958,12958,128.9810015,42.3,40.8,44,7561,0.58350054,0.918891804,0.007794413,0.001389103,0.00995524,0,7.72E-05,0.031409168,0.030483099,29134,54353,18.6,6027,0.8972955,0.6775148,144372.92,0.3711545,0.11688168,0.07762708,0.058033526
59851,Missoula,Missoula County,Montana,3554478.359,7108956.717,113,27248,62670.4,0,0.25,40,40,0.352627833,48,,51.4,30,0.75,1,0,0,0,0,0,0,0,27248,,,30,1,0.6666667,0,0.45,0,0.3,0.2
18822,,Susquehanna County,Pennsylvania,5399941.102,7108551.934,72,31465,71740.2,27080.77965,0.12017995,3122,3122,43.4011176,47.8,48.7,45.4,1814,0.581037796,0.964445868,0.000320307,0,0.00384369,0,0,0.018577835,0.0128123,31465,57417,25.1,1615,0.8130031,0.75780654,169942.1,0.4571933,0.109443955,0.056487203,0.0776699
22060,Washington-Arlington-Alexandria,Fairfax County,Virginia,6073923.834,7108071.465,750,38232,382.32,9098.579151,0.0727446,9846,9846,13.13280733,25.1,23.2,26.7,5088,0.516758074,0.544383506,0.209222019,0,0.049867967,0.005586025,0.009953281,0.094048345,0.086938858,38232,97473,24.8,3248,0.85991377,0.082706764,775624.38,0.08405914,0.29451084,0.2722301,0.26459855
4289,,Oxford County,Maine,5178616.37,7105543.384,80,23765,54421.85,34358.85235,0.13559322,1980,1980,24.73924669,47.9,46.1,51.4,1140,0.575757576,0.945959596,0.002525253,0.004545455,0.003030303,0,0,0.043434343,0.000505051,23765,54338,30.5,909,0.77227724,0.7678063,252432.37,0.41821808,0.15625,0.041223403,0.1001221
17017,Sunbury,Northumberland County,Pennsylvania,6321650.914,7105365.686,60,33907,85784.71,32563.2959,0.055149503,1516,1516,25.25071683,50.3,51.1,50.1,802,0.529023747,0.980211082,0.001319261,0,0.005936675,0,0,0.007915567,0.004617414,33907,67813,32.2,755,0.85562915,0.8312693,183858.32,0.55251545,0.11120918,0.049426302,0.10081301
50156,Ames,Boone County,Iowa,5820670.473,7105036.304,52,41523,89689.68,45687.58175,0.090384185,4644,4644,88.48540341,46.6,43.9,50.5,2688,0.57881137,0.968346253,0.001507321,0,0,0,0,0.003660637,0.026485788,41523,88661,25.9,2015,0.94342434,0.8548133,261136.14,0.2882883,0.1858108,0.068975225,0.07144761
3781,Lebanon,Sullivan County,New Hampshire,6192887.122,7104059.963,38,51659,107967.31,76762.96936,0.06413043,1840,1840,47.84640273,45.9,52.3,42.8,1003,0.545108696,0.964673913,0,0,0.007065217,0,0,0.022282609,0.005978261,51659,107969,19.8,847,0.7945691,0.9138187,459329.63,0.24322397,0.2318117,0.23751783,0.11613774
64772,,Vernon County,Missouri,4822337.457,7114210.34,100,29134,50401.82,20411.42083,0.16107711,12958,12958,128.9810015,42.3,40.8,44,7561,0.58350054,0.918891804,0.007794413,0.001389103,0.00995524,0,7.72E-05,0.031409168,0.030483099,29134,54353,18.6,6027,0.8972955,0.6775148,144372.92,0.3711545,0.11688168,0.07762708,0.058033526
59851,Missoula,Missoula County,Montana,3554478.359,7108956.717,113,27248,62670.4,0,0.25,40,40,0.352627833,48,,51.4,30,0.75,1,0,0,0,0,0,0,0,27248,,,30,1,0.6666667,0,0.45,0,0.3,0.2
18822,,Susquehanna County,Pennsylvania,5399941.102,7108551.934,72,31465,71740.2,27080.77965,0.12017995,3122,3122,43.4011176,47.8,48.7,45.4,1814,0.581037796,0.964445868,0.000320307,0,0.00384369,0,0,0.018577835,0.0128123,31465,57417,25.1,1615,0.8130031,0.75780654,169942.1,0.4571933,0.109443955,0.056487203,0.0776699
22060,Washington-Arlington-Alexandria,Fairfax County,Virginia,6073923.834,7108071.465,750,38232,382.32,9098.579151,0.0727446,9846,9846,13.13280733,25.1,23.2,26.7,5088,0.516758074,0.544383506,0.209222019,0,0.049867967,0.005586025,0.009953281,0.094048345,0.086938858,38232,97473,24.8,3248,0.85991377,0.082706764,775624.38,0.08405914,0.29451084,0.2722301,0.26459855
4289,,Oxford County,Maine,5178616.37,7105543.384,80,23765,54421.85,34358.85235,0.13559322,1980,1980,24.73924669,47.9,46.1,51.4,1140,0.575757576,0.945959596,0.002525253,0.004545455,0.003030303,0,0,0.043434343,0.000505051,23765,54338,30.5,909,0.77227724,0.7678063,252432.37,0.41821808,0.15625,0.041223403,0.1001221
17017,Sunbury,Northumberland County,Pennsylvania,6321650.914,7105365.686,60,33907,85784.71,32563.2959,0.055149503,1516,1516,25.25071683,50.3,51.1,50.1,802,0.529023747,0.980211082,0.001319261,0,0.005936675,0,0,0.007915567,0.004617414,33907,67813,32.2,755,0.85562915,0.8312693,183858.32,0.55251545,0.11120918,0.049426302,0.10081301
50156,Ames,Boone County,Iowa,5820670.473,7105036.304,52,41523,89689.68,45687.58175,0.090384185,4644,4644,88.48540341,46.6,43.9,50.5,2688,0.57881137,0.968346253,0.001507321,0,0,0,0,0.003660637,0.026485788,41523,88661,25.9,2015,0.94342434,0.8548133,261136.14,0.2882883,0.1858108,0.068975225,0.07144761
3781,Lebanon,Sullivan County,New Hampshire,6192887.122,7104059.963,38,51659,107967.31,76762.96936,0.06413043,1840,1840,47.84640273,45.9,52.3,42.8,1003,0.545108696,0.964673913,0,0,0.007065217,0,0,0.022282609,0.005978261,51659,107969,19.8,847,0.7945691,0.9138187,459329.63,0.24322397,0.2318117,0.23751783,0.11613774
49220,Adrian,Lenawee County,Michigan,5383932.967,7103941.761,87,30065,44195.55,37254.23915,0.12106017,2795,2795,32.04589344,39.7,39.3,43.7,1439,0.514847943,0.946690519,0,0,0,0,0,0.013595707,0.039713775,30065,64653,30.3,1424,0.76896065,0.84931505,223926.03,0.34898278,0.21961398,0.03599374,0.1465308
26761,Winchester,Hampshire County,West Virginia,3333208.84,7102131.759,59,20549,75825.81,44156.31931,0.26533744,652,652,11.01477007,61.9,67,60.3,312,0.478527607,0.992331288,0,0.007668712,0,0,0,0,0,20549,25112,16,419,0.77565634,0.7569231,234064.38,0.3771107,0.11444653,0.052532833,0.13483146
49011,Battle Creek,Calhoun County,Michigan,6021196.956,7099190.153,81,28458,57485.16,29971.81695,0.075923674,2463,2463,30.34240943,45.2,45.6,40.2,1472,0.597645148,0.903369874,0.018676411,0.010150223,0,0,0.000406009,0.033698741,0.033698741,28458,53063,26.3,1062,0.85969865,0.85104054,190014.38,0.44341266,0.08821823,0.038885664,0.08986416
12873,Glens Falls,Washington County,New York,5806827.037,7097233.029,41,49925,133799,37541.90119,0.09090909,875,875,21.12418853,51.8,48.8,54.1,567,0.648,0.896,0.006857143,0,0,0,0,0.050285714,0.046857143,49925,95197,30.8,441,0.8049887,0.68169016,271480.67,0.37254903,0.21008404,0.15126051,0.00672043
75790,Tyler,Van Zandt County,Texas,4335175.677,7097178.085,104,28220,37250.4,31292.40009,0.19458455,3777,3777,36.47733688,38.2,35.8,39.1,2241,0.593328038,0.760127085,0.0267408,0,0,0,0,0.010325655,0.20280646,28220,61218,31.6,1593,0.8524796,0.72827685,239011.93,0.26738858,0.15868388,0.08163265,0.086277425
46121,Indianapolis-Carmel-Anderson,Hendricks County,Indiana,5251064.227,7096236.037,86,35071,29810.35,53138.44977,0.1300106,4727,4727,55.25450034,33.5,33.5,33.5,3063,0.647979691,0.981806643,0,0.003384811,0,0,0.002538608,0.004019463,0.008250476,35071,76945,31.8,2049,0.8926306,0.89666486,306323.7,0.2914954,0.16408473,0.04615871,0.082095824
13081,Auburn,Cayuga County,New York,6290758.746,7093021.465,39,51609,127990.32,54697.30761,0.05655296,1114,1114,28.69214737,49.8,44.9,54.4,640,0.574506284,0.885996409,0,0,0.012567325,0,0,0.070017953,0.031418312,51609,98125,23.1,739,0.6535859,0.8778468,287418.88,0.1970046,0.27880183,0.23387097,0.050223213
85735,Tucson,Pima County,Arizona,5555121.13,7090560.437,65,28626,54103.14,55674.4611,0.10827348,11289,11289,174.7787569,43.9,45.3,41.5,6486,0.574541589,0.424749756,0.006555054,0.030029232,0.007175126,0,0,0.02994065,0.501550182,28626,68193,34.5,4658,0.8907256,0.89395034,338910.23,0.35513535,0.10892371,0.07499029,0.12107271
54165,Appleton,Outagamie County,Wisconsin,5983683.442,7090186.28,78,36073,49059.28,41488.52124,0.07803059,7827,7827,99.95754869,38.6,37,39.6,4962,0.633959371,0.85767216,0.000127763,0.055193561,0.006004855,0,0.006643669,0.024658234,0.049699757,36073,80702,23.2,3036,0.9726614,0.73450726,299428.92,0.37996358,0.18579236,0.040801458,0.056109324
38611,Memphis,Marshall County,Mississippi,4838267.758,7088308.756,89,29952,44328.96,35507.18732,0.15871494,17023,17023,191.7313117,39.8,39.3,40.6,10030,0.589202843,0.640897609,0.262233449,0,0.001821066,0,0.008459144,0.015860894,0.070727839,29952,55758,30.7,7255,0.8643694,0.7762717,248331.5,0.40038565,0.10246297,0.031203436,0.024038462
15936,Somerset,Somerset County,Pennsylvania,6017902.549,7088184.365,57,32673,104553.6,20153.36852,0.0754976,1470,1470,25.86265174,57,58,57,892,0.606802721,0.989795918,0,0,0,0,0,0,0.010204082,32673,60851,21.2,729,0.92455417,0.9243323,95105.79,0.4178365,0.07349298,0.023121387,0.13159908
35674,Florence-Muscle Shoals,Colbert County,Alabama,4894266.191,7087842.632,116,28955,36483.3,24545.15755,0.15474218,20214,20214,174.0486217,37.6,36.6,38.7,11601,0.573909172,0.810774711,0.125061838,0.001583061,0.00445236,0,0,0.026565747,0.031562284,28955,56882,21.1,8921,0.8542764,0.6912479,188365.91,0.40077907,0.11994708,0.06894017,0.07490514
5034,Lebanon,Windsor County,Vermont,4528228.726,7085345.95,38,39875,147537.5,40358.97304,0.18045112,133,133,3.52703045,62,65,61.5,92,0.691729323,0.954887218,0.045112782,0,0,0,0,0,0,39875,38750,23,162,0.49382716,0.325,412903.34,0.30075186,0.42857143,0,0
5034,Lebanon,Windsor County,Vermont,4528228.726,7085345.95,38,39875,147537.5,40358.97304,0.18045112,133,133,3.52703045,62,65,61.5,92,0.691729323,0.954887218,0.045112782,0,0,0,0,0,0,39875,38750,23,162,0.49382716,0.325,412903.34,0.30075186,0.42857143,0,0
41222,,Johnson County,Kentucky,4588201.248,7082708.964,101,21428,49284.4,20902.90383,0.17609842,2845,2845,28.19300926,48,39.9,49.7,1907,0.67029877,0.986994728,0.001405975,0,0,0,0,0.011599297,0,21428,39675,16.7,1352,0.785503,0.8615819,129986.36,0.3959566,0.12376726,0.050788954,0.025523013
30663,Atlanta-Sandy Springs-Alpharetta,Morgan County,Georgia,4514797.366,7082035.084,64,29098,58196,53144.22799,0.18125,3200,3200,50.30880606,45,45.5,44.3,1893,0.5915625,0.7146875,0.1871875,0,0.008125,0,0,0.06125,0.02875,29098,63000,32,1252,0.8690096,0.77481616,403467.45,0.34476534,0.11462094,0.06994585,0.06666667
21851,Salisbury,Worcester County,Maryland,6083192.606,7081895.537,68,32356,72801,30971.08017,0.07051099,7072,7072,103.6270794,47.5,44.2,50.2,4285,0.605910633,0.565186652,0.36199095,0,0.012160633,0,0,0.031815611,0.028846154,32356,47901,25.2,3597,0.8590492,0.6514563,217613,0.3475833,0.1263239,0.055459272,0.10456503
40379,Lexington-Fayette,Scott County,Kentucky,6197454.554,7081200.37,58,36904,77498.4,44852.81671,0.062400848,3790,3790,65.48481714,46,46.5,44.1,2195,0.579155673,0.947229551,0.00817942,0,0,0,0.005013193,0.028496042,0.011081794,36904,63547,25.8,1682,0.93995243,0.8753953,245653.44,0.36739928,0.123809524,0.12124542,0.06662158
